ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
1090;0,1550;-0,0487;-2371,8358;373,3084;103,7777;default broker;182,3804;0,0000;0,0000;28,7052;28,6894;-0,0000;COLDPOWER22;-4260,9162;0,0000;0,0000;-670,6349;-670,2656;-0,0000;Mertacor22;4460,2707;0,0000;0,0000;702,0117;701,6251;-0,0000;VidyutVanika;-96,6676;781,9609;62,5714;-15,2147;-15,2147;9,7872;IS3;6017,8780;0,0000;0,0000;947,1669;946,6454;-0,0000;TUC_TAC22;-8674,7811;1642,6852;1642,6852;-1365,3427;-1365,3427;259,5380
1091;0,1434;-0,0483;-12432,7688;1937,0215;1554,5660;default broker;201,1441;0,0000;0,0000;31,3382;31,3336;-0,0000;COLDPOWER22;-4492,2169;0,0000;0,0000;-699,8860;-699,8860;-0,0000;Mertacor22;-589,5843;0,0000;0,0000;-91,8570;-91,8570;-0,0000;VidyutVanika;2526,7872;780,6109;62,5714;393,6727;393,6727;10,2420;IS3;369,8997;0,0000;0,0000;57,6303;57,6219;-0,0000;TUC_TAC22;-10448,7985;2242,3840;2242,3840;-1627,9196;-1627,9196;371,9329
1092;0,1346;-0,0471;-9474,0135;1365,1853;0,0000;default broker;191,4800;0,0000;0,0000;27,5919;27,5774;-0,0000;COLDPOWER22;-5363,1821;0,0000;0,0000;-772,8232;-772,8232;-0,0000;Mertacor22;578,7830;0,0000;0,0000;83,4014;83,3576;-0,0000;VidyutVanika;2350,2283;779,2609;0,0000;338,6629;338,6629;-0,0000;IS3;765,5758;0,0000;0,0000;110,3178;110,2599;-0,0000;TUC_TAC22;-7996,8984;2652,2372;2652,2372;-1152,3361;-275,3191;399,5574
1093;0,1476;-0,0378;-9477,8993;1489,0259;939,3988;default broker;200,0464;0,0000;0,0000;31,4283;31,4196;-0,0000;COLDPOWER22;-6423,0945;0,0000;0,0000;-1009,1006;-1008,8215;-0,0000;Mertacor22;2469,6486;0,0000;0,0000;387,9943;387,8870;-0,0000;VidyutVanika;-2517,0376;777,6382;62,2987;-395,4393;-395,4393;9,9622;IS3;5520,9379;0,0000;0,0000;867,3672;867,1274;-0,0000;TUC_TAC22;-8728,4001;3305,1952;3305,1952;-1371,2758;-1371,2758;539,2530
1094;0,1403;-0,0414;-16574,8136;2600,3821;1767,4478;default broker;204,7173;0,0000;0,0000;32,1176;29,8113;-0,0000;COLDPOWER22;-8903,8107;0,0000;0,0000;-1396,8972;-1296,5878;-0,0000;Mertacor22;1776,5558;0,0000;0,0000;278,7195;258,7050;-0,0000;VidyutVanika;-227,8081;776,5609;62,5714;-35,7403;-32,9082;30,3875;IS3;5561,4170;0,0000;0,0000;872,5172;809,8628;-0,0000;TUC_TAC22;-14985,8849;3269,1412;3269,1412;-2351,0990;-2174,8494;575,9233
1095;0,1532;-0,0384;-21628,2573;3782,2649;0,0000;default broker;203,2040;0,0000;0,0000;35,5355;27,6034;-0,0000;COLDPOWER22;-12759,4323;0,0000;0,0000;-2231,3195;-1733,2541;-0,0000;Mertacor22;658,4880;0,0000;0,0000;115,1538;89,4497;-0,0000;VidyutVanika;-2194,1230;775,2109;62,5714;-383,6996;-290,6363;86,2243;IS3;7966,7969;0,0000;0,0000;1393,2022;1082,2177;-0,0000;TUC_TAC22;-15503,1909;3742,4936;3742,4936;-2711,1373;-2088,7712;795,3427
1096;0,1494;-0,0408;-18081,6682;3027,5366;2251,2260;default broker;215,4473;0,0000;0,0000;36,0738;17,1576;-0,0000;COLDPOWER22;-12778,5249;0,0000;0,0000;-2139,5953;-994,8135;-0,0000;Mertacor22;2746,3037;0,0000;0,0000;459,8323;218,7083;-0,0000;VidyutVanika;332,3072;773,8609;62,5714;55,6404;25,8703;45,2368;IS3;8155,9408;0,0000;0,0000;1365,6046;649,5174;-0,0000;TUC_TAC22;-16753,1424;4220,8756;4220,8756;-2805,0925;-1313,2920;798,8671
1097;0,1316;-0,0468;-15880,6626;2341,5328;298,0578;default broker;250,9952;0,0000;0,0000;37,0081;14,4995;-0,0000;COLDPOWER22;-14898,6307;0,0000;0,0000;-2196,7365;-841,9414;-0,0000;Mertacor22;-3321,7059;0,0000;0,0000;-489,7707;-187,7140;-0,0000;VidyutVanika;4371,7464;772,5109;62,5714;644,5945;247,0532;31,4831;IS3;6959,6724;0,0000;0,0000;1026,1726;402,0460;-0,0000;TUC_TAC22;-9242,7399;3269,0292;3269,0292;-1362,8007;-529,2628;544,4991
1098;0,1411;-0,0354;-11562,3930;1765,6241;1209,6554;default broker;264,2592;0,0000;0,0000;40,3534;37,9107;-0,0000;COLDPOWER22;-15723,2175;0,0000;0,0000;-2400,9989;-2246,3349;-0,0000;Mertacor22;2080,9293;0,0000;0,0000;317,7663;298,5307;-0,0000;VidyutVanika;4285,4002;771,1609;62,5714;654,3979;612,2439;17,2427;IS3;8019,2238;0,0000;0,0000;1224,5679;1150,4399;-0,0000;TUC_TAC22;-10488,9879;2536,9911;2536,9911;-1601,7108;-1493,9543;417,2744
1099;0,1366;-0,0418;-5090,0586;720,9651;0,0000;default broker;261,1746;0,0000;0,0000;36,9932;36,9932;-0,0000;COLDPOWER22;-17156,5071;0,0000;0,0000;-2430,0786;-2430,0786;-0,0000;Mertacor22;3731,4939;0,0000;0,0000;528,5355;528,5355;-0,0000;VidyutVanika;2573,1416;769,8109;0,0000;364,4644;364,4644;-0,0000;IS3;8088,1589;0,0000;0,0000;1145,6214;1145,6214;-0,0000;TUC_TAC22;-2587,5205;2481,8097;2481,8097;-366,5011;-366,5011;358,0012
1100;0,1417;-0,0354;-14118,0807;2200,4240;1841,1568;default broker;254,4517;0,0000;0,0000;39,6585;39,0703;-0,0000;COLDPOWER22;-20952,8160;0,0000;0,0000;-3265,6761;-3212,2192;-0,0000;Mertacor22;3007,3233;0,0000;0,0000;468,7171;461,7659;-0,0000;VidyutVanika;263,8978;768,4609;62,5714;41,1307;40,4574;14,0563;IS3;8196,4909;0,0000;0,0000;1277,4934;1258,5477;-0,0000;TUC_TAC22;-4887,4283;1794,8134;1794,8134;-761,7476;-748,1981;305,2795
1101;0,1394;-0,0350;-13409,7195;2049,5993;1390,3055;default broker;260,3451;0,0000;0,0000;39,7923;33,9857;-0,0000;COLDPOWER22;-20552,4512;0,0000;0,0000;-3141,3251;-2682,9348;-0,0000;Mertacor22;5282,1021;0,0000;0,0000;807,3392;689,5302;-0,0000;VidyutVanika;-3019,4300;767,1109;62,5714;-461,5027;-388,8712;34,2094;IS3;8181,1797;0,0000;0,0000;1250,4467;1067,9783;-0,0000;TUC_TAC22;-3561,4653;1543,2119;1543,2119;-544,3497;-460,7334;277,9942
1102;0,1429;-0,0369;-23934,2816;3992,7071;3583,5447;default broker;254,9374;0,0000;0,0000;42,5286;16,0838;-0,0000;COLDPOWER22;-20790,7953;0,0000;0,0000;-3468,3120;-1311,6788;-0,0000;Mertacor22;140,6070;0,0000;0,0000;23,4560;8,8708;-0,0000;VidyutVanika;-6579,3428;765,7609;62,5714;-1097,5633;-393,5960;92,2426;IS3;8115,2163;0,0000;0,0000;1353,7771;511,9841;-0,0000;TUC_TAC22;-5074,9043;2107,0821;2107,0821;-846,5935;-318,3652;477,8050
1103;0,1274;-0,0385;-17818,2927;2588,2008;208,0404;default broker;255,8925;0,0000;0,0000;37,1697;8,2781;-0,0000;COLDPOWER22;-19486,7055;0,0000;0,0000;-2830,5465;-630,3896;-0,0000;Mertacor22;9812,0529;0,0000;0,0000;1425,2523;317,4172;-0,0000;VidyutVanika;-8953,4957;764,4109;62,5714;-1300,5424;-280,0259;31,1673;IS3;4520,1964;0,0000;0,0000;656,5823;146,2271;-0,0000;TUC_TAC22;-3966,2332;1697,1637;1697,1637;-576,1162;-134,6771;294,8496
1104;0,1217;-0,0354;-14593,2230;1988,6114;0,0000;default broker;244,9169;0,0000;0,0000;33,3747;33,3747;-0,0000;COLDPOWER22;-19435,2794;0,0000;0,0000;-2648,4361;-2648,4361;-0,0000;Mertacor22;10210,5111;0,0000;0,0000;1391,3814;1391,3814;-0,0000;VidyutVanika;-8109,4190;763,0609;0,0000;-1105,0666;-1105,0666;-0,0000;IS3;3620,2503;0,0000;0,0000;493,3298;493,3298;-0,0000;TUC_TAC22;-1124,2029;929,2099;929,2099;-153,1946;-153,1946;139,3197
1105;0,1248;-0,0371;-16431,8535;2320,5697;0,0000;default broker;253,2781;0,0000;0,0000;35,7689;35,7689;-0,0000;COLDPOWER22;-19296,7003;0,0000;0,0000;-2725,1545;-2725,1545;-0,0000;Mertacor22;6870,5379;0,0000;0,0000;970,2839;970,2839;-0,0000;VidyutVanika;-5843,0431;761,7109;0,0000;-825,1771;-825,1771;-0,0000;IS3;4889,7335;0,0000;0,0000;690,5470;690,5470;-0,0000;TUC_TAC22;-3305,6597;881,1153;881,1153;-466,8380;-466,8380;138,1365
1106;0,1162;-0,0357;-11908,9273;1525,3606;1457,3178;default broker;239,3275;0,0000;0,0000;30,6544;30,6544;-0,0000;COLDPOWER22;2892,0636;0,0000;0,0000;370,4313;370,4313;-0,0000;Mertacor22;-13017,6727;0,0000;0,0000;-1667,3748;-1667,3748;-0,0000;VidyutVanika;-3740,5366;760,3609;0,0000;-479,1084;-479,1084;-0,0000;IS3;1289,0832;0,0000;0,0000;165,1128;165,1128;-0,0000;TUC_TAC22;428,8078;487,7392;487,7392;54,9240;54,9240;68,0429
1107;0,1132;-0,0353;3702,9607;116,8468;77,6240;default broker;237,6803;0,0000;0,0000;-7,5000;7,5000;-0,0000;COLDPOWER22;844,3987;0,0000;0,0000;-26,6450;26,6450;-0,0000;Mertacor22;-3646,6241;0,0000;0,0000;115,0691;-37,8169;-0,0000;VidyutVanika;-2624,2773;-1343,4568;-1343,4568;82,8090;-82,8090;-39,2228;IS3;91,2569;0,0000;0,0000;-2,8796;2,8796;-0,0000;TUC_TAC22;8800,5263;-700,6750;0,0000;-277,7003;277,7003;-0,0000
1108;0,1093;-0,0353;3054,9839;98,6047;62,5857;default broker;236,4426;0,0000;0,0000;-7,6316;7,6316;-0,0000;COLDPOWER22;-81,1058;0,0000;0,0000;2,6178;-0,7053;-0,0000;Mertacor22;-4316,6090;0,0000;0,0000;139,3257;-37,5380;-0,0000;VidyutVanika;-4384,4859;-1184,5912;-1184,5912;141,5165;-141,5165;-36,0190;IS3;273,8680;0,0000;0,0000;-8,8395;8,8395;-0,0000;TUC_TAC22;11326,8739;-811,1472;0,0000;-365,5936;365,5936;-0,0000
1109;0,1339;-0,0373;-17012,6538;2566,8292;2454,2588;default broker;236,9248;0,0000;0,0000;35,7467;35,7467;-0,0000;COLDPOWER22;-1225,7143;0,0000;0,0000;-184,9329;-184,9329;-0,0000;Mertacor22;-7945,3381;0,0000;0,0000;-1198,7740;-1198,7740;-0,0000;VidyutVanika;-2466,1844;1200,0000;0,0000;-372,0921;-372,0921;-0,0000;IS3;227,8902;0,0000;0,0000;34,3835;34,3835;-0,0000;TUC_TAC22;-5840,2320;673,1992;673,1992;-881,1605;-881,1605;112,5704
1110;0,1309;-0,0363;4902,2794;153,7212;146,9383;default broker;240,9891;0,0000;0,0000;-7,5567;7,5567;-0,0000;COLDPOWER22;2966,4712;0,0000;0,0000;-93,0199;93,0199;-0,0000;Mertacor22;-8385,8239;0,0000;0,0000;262,9550;-239,7495;-0,0000;VidyutVanika;-535,0377;-253,9566;-253,9566;16,7772;-16,7772;-6,7829;IS3;2559,9802;0,0000;0,0000;-80,2735;80,2735;-0,0000;TUC_TAC22;8055,7005;-564,6825;0,0000;-252,6033;252,6033;-0,0000
1111;0,1344;-0,0426;1234,9262;51,0315;39,0129;default broker;249,3563;0,0000;0,0000;-10,3043;5,4507;-0,0000;COLDPOWER22;4597,3378;0,0000;0,0000;-189,9784;100,4933;-0,0000;Mertacor22;-11772,7520;0,0000;0,0000;486,4920;-257,3408;-0,0000;VidyutVanika;3193,8620;-297,5925;-297,5925;-131,9817;131,9817;-12,0186;IS3;11738,1757;0,0000;0,0000;-485,0632;256,5850;-0,0000;TUC_TAC22;-6771,0537;-262,9005;0,0000;279,8040;-148,0086;-0,0000
1112;0,1508;-0,0434;9212,4811;315,3003;307,7681;default broker;394,3294;0,0000;0,0000;-13,4961;12,8512;-0,0000;COLDPOWER22;4037,9400;0,0000;0,0000;-138,1999;131,5970;-0,0000;Mertacor22;-10704,7574;0,0000;0,0000;366,3739;-348,8693;-0,0000;VidyutVanika;1337,7477;-297,5925;-297,5925;-45,7849;45,7849;-7,5322;IS3;21722,4158;0,0000;0,0000;-743,4570;707,9362;-0,0000;TUC_TAC22;-7575,1944;-242,9884;0,0000;259,2636;-246,8765;-0,0000
1113;0,1469;-0,0355;8526,2663;230,1757;-0,0000;default broker;318,3623;0,0000;0,0000;-8,5945;8,5945;-0,0000;COLDPOWER22;1155,6606;0,0000;0,0000;-31,1983;31,1983;-0,0000;Mertacor22;-3887,1579;0,0000;0,0000;104,9380;-99,8455;-0,0000;VidyutVanika;-604,6587;-297,5925;-297,5925;16,3234;-16,3234;-5,5850;IS3;18684,3279;0,0000;0,0000;-504,4036;504,4036;-0,0000;TUC_TAC22;-7140,2679;-504,4010;0,0000;192,7592;-183,4049;-0,0000
1114;0,1499;-0,0435;13525,8522;405,7696;-0,0000;default broker;220,3690;0,0000;0,0000;-6,6110;6,4483;-0,0000;COLDPOWER22;1116,3600;0,0000;0,0000;-33,4903;32,6664;-0,0000;Mertacor22;-4598,1170;0,0000;0,0000;137,9415;-134,5481;-0,0000;VidyutVanika;750,1490;-297,5925;-297,5925;-22,5041;22,5041;-4,9910;IS3;23402,7949;0,0000;0,0000;-702,0735;684,8023;-0,0000;TUC_TAC22;-7365,7038;-441,9835;0,0000;220,9678;-215,5320;-0,0000
1115;0,1465;-0,0471;23621,2506;555,7780;-0,0000;default broker;190,6379;0,0000;0,0000;-4,4855;-0,0717;-0,0000;COLDPOWER22;1369,2900;0,0000;0,0000;-32,2177;-0,5153;-0,0000;Mertacor22;525,3482;0,0000;0,0000;-12,3608;-0,1977;-0,0000;VidyutVanika;-7,6622;-297,5925;-297,5925;0,1803;-0,1802;-7,1173;IS3;28578,9136;0,0000;0,0000;-672,4255;-10,7559;-0,0000;TUC_TAC22;-7035,2769;-665,2920;-89,9655;165,5311;0,0023;-0,0533
1116;0,1474;-0,0481;8015,6481;321,5111;311,8713;default broker;182,7480;0,0000;0,0000;-7,3301;7,3301;-0,0000;COLDPOWER22;4431,4637;0,0000;0,0000;-177,7479;177,7479;-0,0000;Mertacor22;-7586,7384;0,0000;0,0000;304,3073;-286,0595;-0,0000;VidyutVanika;-120,2752;-297,5925;-297,5925;4,8243;-4,8243;-9,6397;IS3;18090,7343;0,0000;0,0000;-725,6271;725,6271;-0,0000;TUC_TAC22;-6982,2843;-594,4074;0,0000;280,0624;-263,2684;-0,0000
1117;0,1290;-0,0494;9795,8471;388,0206;379,0594;default broker;190,1012;0,0000;0,0000;-7,5300;7,5300;-0,0000;COLDPOWER22;5445,6900;0,0000;0,0000;-215,7078;215,7078;-0,0000;Mertacor22;-2965,5942;0,0000;0,0000;117,4694;-112,0435;-0,0000;VidyutVanika;-1680,9623;-297,5925;-297,5925;66,5841;-66,5841;-8,9612;IS3;16292,1270;0,0000;0,0000;-645,3430;645,3430;-0,0000;TUC_TAC22;-7485,5145;-647,5352;0,0000;296,5067;-282,8112;-0,0000
1118;0,1281;-0,0497;9745,4440;389,0128;379,9453;default broker;207,2808;0,0000;0,0000;-8,2741;7,8884;-0,0000;COLDPOWER22;5314,1900;0,0000;0,0000;-212,1286;202,2396;-0,0000;Mertacor22;-7529,0977;0,0000;0,0000;300,5420;-286,5313;-0,0000;VidyutVanika;840,3648;-297,5925;-297,5925;-33,5452;33,5452;-9,0675;IS3;19889,2799;0,0000;0,0000;-793,9283;756,9169;-0,0000;TUC_TAC22;-8976,5739;-173,6978;0,0000;358,3215;-341,6172;-0,0000
1119;0,1244;-0,0356;19043,8004;315,5611;117,1575;default broker;202,1330;0,0000;0,0000;-3,3494;1,2524;-0,0000;COLDPOWER22;4122,0600;0,0000;0,0000;-68,3037;25,5408;-0,0000;Mertacor22;-4353,3103;0,0000;0,0000;72,1356;-26,9736;-0,0000;VidyutVanika;1317,4980;-297,5925;-297,5925;-21,8313;2,5315;80,9651;IS3;9211,3683;0,0000;0,0000;-152,6350;57,0747;-0,0000;TUC_TAC22;8544,0514;-173,5405;-173,5405;-141,5773;16,6398;80,7167
1120;0,2223;-0,0535;-34683,9497;8914,1498;8196,2991;default broker;240,5263;0,0000;0,0000;61,8178;61,7965;-0,0000;COLDPOWER22;5030,0295;0,0000;0,0000;1292,7719;1292,3257;-0,0000;Mertacor22;-36606,4647;0,0000;0,0000;-9408,2570;-9408,2570;-0,0000;VidyutVanika;1269,8883;1200,0000;1200,0000;326,3750;326,3750;345,5167;IS3;5716,3826;0,0000;0,0000;1469,1721;1468,6650;-0,0000;TUC_TAC22;-10334,3117;1282,0862;1282,0862;-2656,0298;-2656,0298;369,2571
1121;0,1676;-0,0354;-16551,0793;3047,2994;0,0000;default broker;351,3705;0,0000;0,0000;64,6925;64,6925;-0,0000;COLDPOWER22;3877,0130;0,0000;0,0000;713,8157;713,8157;-0,0000;Mertacor22;-13578,2462;0,0000;0,0000;-2499,9567;-2499,9567;-0,0000;VidyutVanika;3027,6075;1200,0000;0,0000;557,4275;557,4275;-0,0000;IS3;831,5605;0,0000;0,0000;153,1026;153,1026;-0,0000;TUC_TAC22;-11060,3847;1181,6432;1181,6432;-2036,3810;-2036,3810;235,7192
1122;0,1901;-0,0414;-25561,4370;5512,7852;3971,7244;default broker;355,4608;0,0000;0,0000;76,6615;67,1590;-0,0000;COLDPOWER22;6297,2783;0,0000;0,0000;1358,1217;1189,7765;-0,0000;Mertacor22;-23569,2085;0,0000;0,0000;-5083,1252;-4381,9116;-0,0000;VidyutVanika;1412,0431;1200,0000;1200,0000;304,5326;262,5225;376,9303;IS3;191,6840;0,0000;0,0000;41,3401;36,2158;-0,0000;TUC_TAC22;-10248,6947;873,3686;873,3686;-2210,3160;-1868,2813;298,8144
1123;0,2374;-0,0393;-30398,0827;8141,7713;7730,8955;default broker;315,3308;0,0000;0,0000;84,4577;84,4510;-0,0000;COLDPOWER22;6904,4697;0,0000;0,0000;1849,2815;1849,1357;-0,0000;Mertacor22;-29246,0997;0,0000;0,0000;-7833,2261;-7833,2261;-0,0000;VidyutVanika;822,8249;294,6000;294,6000;220,3840;220,3840;87,1317;IS3;74,2147;0,0000;0,0000;19,8775;19,8760;-0,0000;TUC_TAC22;-9268,8231;1089,5084;1089,5084;-2482,5460;-2482,5460;323,1021
1124;0,1725;-0,0362;-12802,9061;2372,8174;2176,9496;default broker;282,0292;0,0000;0,0000;52,2697;52,2697;-0,0000;COLDPOWER22;8331,9607;0,0000;0,0000;1544,1979;1544,1979;-0,0000;Mertacor22;-11685,1535;0,0000;0,0000;-2165,6595;-2165,6595;-0,0000;VidyutVanika;301,2642;0,0000;0,0000;55,8346;55,8346;-0,0000;IS3;-15,0229;0,0000;0,0000;-2,7843;-2,7843;-0,0000;TUC_TAC22;-10017,9838;993,5278;993,5278;-1856,6758;-1856,6758;195,8677
1125;0,2668;-0,0407;-18332,5592;5226,5386;4977,0900;default broker;257,6350;0,0000;0,0000;73,4507;73,4507;-0,0000;COLDPOWER22;5055,1730;0,0000;0,0000;1441,2094;1441,2094;-0,0000;Mertacor22;-12967,5924;0,0000;0,0000;-3697,0082;-3697,0082;-0,0000;VidyutVanika;-1184,4494;0,0000;0,0000;-337,6817;-337,6817;-0,0000;IS3;-6,4443;0,0000;0,0000;-1,8372;-1,8372;-0,0000;TUC_TAC22;-9486,8811;824,3395;824,3395;-2704,6715;-2704,6715;249,4486
1126;0,1617;-0,0353;-17235,7230;3083,9360;2865,7547;default broker;244,4577;0,0000;0,0000;43,7401;43,7401;-0,0000;COLDPOWER22;4944,7290;0,0000;0,0000;884,7455;884,7455;-0,0000;Mertacor22;-10824,4861;0,0000;0,0000;-1936,7927;-1936,7927;-0,0000;VidyutVanika;-883,5507;0,0000;0,0000;-158,0911;-158,0911;-0,0000;IS3;2,0469;0,0000;0,0000;0,3662;0,3662;-0,0000;TUC_TAC22;-10718,9197;1118,6260;1118,6260;-1917,9040;-1917,9040;218,1814
1127;0,1851;-0,0360;-20026,7340;4107,6229;3876,2206;default broker;235,8258;0,0000;0,0000;48,3695;48,3695;-0,0000;COLDPOWER22;4961,2860;0,0000;0,0000;1017,5944;1017,5944;-0,0000;Mertacor22;-13586,7674;0,0000;0,0000;-2786,7408;-2786,7408;-0,0000;VidyutVanika;-1328,6321;0,0000;0,0000;-272,5117;-272,5117;-0,0000;IS3;-237,6384;0,0000;0,0000;-48,7413;-48,7413;-0,0000;TUC_TAC22;-10070,8078;1032,5797;1032,5797;-2065,5930;-2065,5930;231,4023
1128;0,1409;-0,0357;-13570,1736;2096,7359;1895,1574;default broker;245,9195;0,0000;0,0000;37,9972;37,9972;-0,0000;COLDPOWER22;5025,6760;0,0000;0,0000;776,5203;776,5203;-0,0000;Mertacor22;-7261,2406;0,0000;0,0000;-1121,9388;-1121,9388;-0,0000;VidyutVanika;-1211,7675;0,0000;0,0000;-187,2310;-187,2310;-0,0000;IS3;-143,3101;0,0000;0,0000;-22,1429;-22,1429;-0,0000;TUC_TAC22;-10225,4509;1207,9768;1207,9768;-1579,9407;-1579,9407;201,5785
1129;0,2148;-0,0379;-8787,1696;1964,5075;1785,0600;default broker;239,9675;0,0000;0,0000;53,6484;53,6484;-0,0000;COLDPOWER22;5402,2360;0,0000;0,0000;1207,7533;1207,7533;-0,0000;Mertacor22;-3771,7350;0,0000;0,0000;-843,2296;-843,2296;-0,0000;VidyutVanika;-1003,1714;0,0000;0,0000;-224,2745;-224,2745;-0,0000;IS3;-100,0420;0,0000;0,0000;-22,3659;-22,3659;-0,0000;TUC_TAC22;-9554,4246;774,8910;774,8910;-2136,0392;-2136,0392;179,4475
1130;0,1387;-0,0354;-12131,6908;1829,3604;1789,1238;default broker;242,5541;0,0000;0,0000;36,5752;36,5752;-0,0000;COLDPOWER22;-1820,2931;0,0000;0,0000;-274,4854;-274,4854;-0,0000;Mertacor22;-7144,5199;0,0000;0,0000;-1077,3355;-1077,3355;-0,0000;VidyutVanika;3671,5779;0,0000;0,0000;553,6441;553,6441;-0,0000;IS3;-72,0781;0,0000;0,0000;-10,8688;-10,8688;-0,0000;TUC_TAC22;-7008,9318;247,3412;247,3412;-1056,8899;-1056,8899;40,2365
1131;0,1599;-0,0353;-47,6611;7,6244;0,0000;default broker;247,0730;0,0000;0,0000;39,5245;39,5245;-0,0000;COLDPOWER22;-1298,5013;0,0000;0,0000;-207,7227;-207,7227;-0,0000;Mertacor22;-4997,1362;0,0000;0,0000;-799,3973;-799,3973;-0,0000;VidyutVanika;2386,3302;0,0000;0,0000;381,7438;381,7438;-0,0000;IS3;16,6055;0,0000;0,0000;2,6564;2,6564;-0,0000;TUC_TAC22;3597,9676;247,3412;47,6611;575,5708;575,5708;7,6244
1132;0,1537;-0,0368;-7179,0712;1155,2556;1113,7390;default broker;231,1856;0,0000;0,0000;37,2024;5,6808;-0,0000;COLDPOWER22;-1439,1100;0,0000;0,0000;-231,5815;-35,3627;-0,0000;Mertacor22;-4084,0536;0,0000;0,0000;-657,2056;-100,3559;-0,0000;VidyutVanika;3788,6143;0,0000;0,0000;609,6636;93,0961;-0,0000;IS3;51,5832;0,0000;0,0000;8,3008;1,2675;-0,0000;TUC_TAC22;-5727,2907;247,3412;247,3412;-921,6352;-138,2433;46,1676
1133;0,1950;-0,0367;-23644,4507;5169,8329;5109,9649;default broker;226,5532;0,0000;0,0000;49,5356;49,5356;-0,0000;COLDPOWER22;-1752,1900;0,0000;0,0000;-383,1144;-383,1144;-0,0000;Mertacor22;-19634,3375;0,0000;0,0000;-4293,0261;-4293,0261;-0,0000;VidyutVanika;3222,6376;0,0000;0,0000;704,6261;704,6261;-0,0000;IS3;7,4639;0,0000;0,0000;1,6320;1,6320;-0,0000;TUC_TAC22;-5714,5780;247,3412;247,3412;-1249,4861;-1249,4861;59,8679
1134;0,3204;-0,0367;-25430,0713;8794,7233;8702,9542;default broker;229,4134;0,0000;0,0000;79,3402;79,3402;-0,0000;COLDPOWER22;-1435,1268;0,0000;0,0000;-496,3236;-496,3236;-0,0000;Mertacor22;-22258,4268;0,0000;0,0000;-7697,8433;-7697,8433;-0,0000;VidyutVanika;2915,6338;0,0000;0,0000;1008,3414;1008,3414;-0,0000;IS3;552,5512;0,0000;0,0000;191,0940;191,0940;-0,0000;TUC_TAC22;-5434,1161;247,3412;247,3412;-1879,3320;-1879,3320;91,7691
1135;0,3512;-0,0354;-14986,3684;5488,0540;5393,8313;default broker;244,5977;0,0000;0,0000;89,5724;89,5724;-0,0000;COLDPOWER22;-1862,8727;0,0000;0,0000;-682,1897;-682,1897;-0,0000;Mertacor22;-26328,1174;0,0000;0,0000;-9641,4372;-9641,4372;-0,0000;VidyutVanika;12138,6748;0,0000;0,0000;4445,2199;4445,2199;-0,0000;IS3;6762,2319;0,0000;0,0000;2476,3500;2476,3500;-0,0000;TUC_TAC22;-5940,8828;247,3412;247,3412;-2175,5695;-2175,5695;94,2227
1136;0,2647;-0,0434;-18706,9718;5301,9955;5227,3273;default broker;364,6158;0,0000;0,0000;103,3407;103,3407;-0,0000;COLDPOWER22;-4679,9125;0,0000;0,0000;-1326,3972;-1326,3972;-0,0000;Mertacor22;-20936,9819;0,0000;0,0000;-5934,0328;-5934,0328;-0,0000;VidyutVanika;8512,7151;0,0000;0,0000;2412,7035;2412,7035;-0,0000;IS3;4684,2742;0,0000;0,0000;1327,6334;1327,6334;-0,0000;TUC_TAC22;-6651,6823;247,3412;247,3412;-1885,2431;-1885,2431;74,6681
1137;0,2277;-0,0358;9389,2994;248,1161;222,6637;default broker;312,2532;0,0000;0,0000;-8,2514;6,5585;-0,0000;COLDPOWER22;-2221,4900;0,0000;0,0000;58,7038;-46,6598;-0,0000;Mertacor22;-16202,9423;0,0000;0,0000;428,1694;-340,3239;-0,0000;VidyutVanika;21344,5128;-1381,9284;-1381,9284;-564,0375;564,0375;-25,4524;IS3;12184,9584;0,0000;0,0000;-321,9925;255,9308;-0,0000;TUC_TAC22;-6027,9927;0,0000;0,0000;159,2922;-126,6109;-0,0000
1138;0,3145;-0,0385;-10921,7766;3553,7989;3089,5995;default broker;232,1485;0,0000;0,0000;75,5380;75,5260;-0,0000;COLDPOWER22;-2538,4184;0,0000;0,0000;-825,9671;-825,9671;-0,0000;Mertacor22;-22424,8199;0,0000;0,0000;-7296,7341;-7296,7341;-0,0000;VidyutVanika;13704,7382;1138,6500;1138,6500;4459,3371;4459,3371;381,0776;IS3;5858,8601;0,0000;0,0000;1906,3941;1906,0919;-0,0000;TUC_TAC22;-5754,2850;247,3412;247,3412;-1872,3668;-1872,3668;82,5584
