ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2
1130;0,1173;-0,0521;18686,5970;623,9017;623,9017;default broker;16634,2925;0,0000;0,0000;-555,3800;555,3800;-0,0000;COLDPOWER22;-442,6751;0,0000;0,0000;14,7799;-14,7799;-0,0000;Mertacor22;2494,9796;0,0000;0,0000;-83,3015;83,3015;-0,0000
1131;0,1172;-0,0490;11481,7910;430,4876;430,4876;default broker;15721,9908;0,0000;0,0000;-589,4658;589,4658;-0,0000;COLDPOWER22;-161,6610;0,0000;0,0000;6,0612;-6,0612;-0,0000;Mertacor22;-4078,5388;0,0000;0,0000;152,9170;-152,9170;-0,0000
1132;0,1180;-0,0361;15826,0054;321,3311;321,3311;default broker;15017,0287;0,0000;0,0000;-304,9057;304,9057;-0,0000;COLDPOWER22;-163,5264;0,0000;0,0000;3,3202;-3,3202;-0,0000;Mertacor22;972,5030;0,0000;0,0000;-19,7457;19,7457;-0,0000
1133;0,1348;-0,0359;5245,3225;160,7391;160,7391;default broker;14335,0930;0,0000;0,0000;-439,2885;439,2885;-0,0000;COLDPOWER22;-7282,2793;0,0000;0,0000;223,1601;-223,1601;-0,0000;Mertacor22;-1807,4912;0,0000;0,0000;55,3892;-55,3892;-0,0000
1134;0,1287;-0,0552;10140,4823;456,9716;456,9716;default broker;12214,6661;0,0000;0,0000;-550,4428;550,4428;-0,0000;COLDPOWER22;1778,9862;0,0000;0,0000;-80,1684;80,1684;-0,0000;Mertacor22;-3853,1700;0,0000;0,0000;173,6396;-173,6396;-0,0000
1135;0,1328;-0,0461;-7055,1756;986,6154;986,6154;default broker;10200,2250;0,0000;0,0000;1426,4278;1426,4278;-0,0000;COLDPOWER22;-9548,3642;0,0000;0,0000;-1335,2698;-1335,2698;-0,0000;Mertacor22;-7707,0364;0,0000;0,0000;-1077,7734;-1077,7734;-0,0000
1136;0,1218;-0,0386;-10549,4980;1396,3701;1396,3701;default broker;8419,2302;0,0000;0,0000;1114,4000;1114,4000;-0,0000;COLDPOWER22;-12217,2867;0,0000;0,0000;-1617,1247;-1617,1247;-0,0000;Mertacor22;-6751,4415;0,0000;0,0000;-893,6454;-893,6454;-0,0000
1137;0,1780;-0,0521;-47289,7439;10655,9361;10655,9361;default broker;8130,7336;0,0000;0,0000;1832,1220;1832,1220;-0,0000;COLDPOWER22;-21856,6696;0,0000;0,0000;-4925,0272;-4925,0272;-0,0000;Mertacor22;-33563,8080;0,0000;0,0000;-7563,0309;-7563,0309;-0,0000
1138;0,1287;-0,0356;-10002,4222;1387,4767;1387,4767;default broker;7935,8672;0,0000;0,0000;1100,8164;1100,8164;-0,0000;COLDPOWER22;-11605,1954;0,0000;0,0000;-1609,8038;-1609,8038;-0,0000;Mertacor22;-6333,0940;0,0000;0,0000;-878,4892;-878,4892;-0,0000
1139;0,1344;-0,0384;-22177,3554;3472,3990;3472,3990;default broker;8484,4480;0,0000;0,0000;1328,4446;1328,4446;-0,0000;COLDPOWER22;-21815,0802;0,0000;0,0000;-3415,6761;-3415,6761;-0,0000;Mertacor22;-8846,7232;0,0000;0,0000;-1385,1676;-1385,1676;-0,0000
1140;0,1471;-0,0362;-8045,3977;1248,3104;1248,3104;default broker;9748,5080;0,0000;0,0000;1512,5621;1512,5621;-0,0000;COLDPOWER22;-9616,4275;0,0000;0,0000;-1492,0687;-1492,0687;-0,0000;Mertacor22;-8177,4782;0,0000;0,0000;-1268,8038;-1268,8038;-0,0000
1141;0,1336;-0,0521;-7392,9682;1042,5858;1042,5858;default broker;11756,4623;0,0000;0,0000;1657,9430;1657,9430;-0,0000;COLDPOWER22;-7957,9534;0,0000;0,0000;-1122,2622;-1122,2622;-0,0000;Mertacor22;-11191,4770;0,0000;0,0000;-1578,2666;-1578,2666;-0,0000
1142;0,1389;-0,0521;-3166,4695;449,8128;449,8128;default broker;13072,7284;0,0000;0,0000;1857,0465;1857,0465;-0,0000;COLDPOWER22;-9055,3882;0,0000;0,0000;-1286,3632;-1286,3632;-0,0000;Mertacor22;-7183,8097;0,0000;0,0000;-1020,4961;-1020,4961;-0,0000
1143;0,1628;-0,0385;-8331,6002;1425,7878;1425,7878;default broker;15887,9542;0,0000;0,0000;2718,9075;2718,9075;-0,0000;COLDPOWER22;-20169,5593;0,0000;0,0000;-3451,6191;-3451,6191;-0,0000;Mertacor22;-4049,9952;0,0000;0,0000;-693,0762;-693,0762;-0,0000
1144;0,1577;-0,0529;14913,7928;566,7670;566,7670;default broker;16638,4296;0,0000;0,0000;-632,3081;632,3081;-0,0000;COLDPOWER22;184,2971;0,0000;0,0000;-7,0038;7,0038;-0,0000;Mertacor22;-1908,9339;0,0000;0,0000;72,5450;-72,5450;-0,0000
1145;0,1493;-0,0354;23291,6233;281,8211;281,8211;default broker;17635,6928;0,0000;0,0000;-213,3862;213,3862;-0,0000;COLDPOWER22;5538,3957;0,0000;0,0000;-67,0128;67,0128;-0,0000;Mertacor22;117,5347;0,0000;0,0000;-1,4221;1,4221;-0,0000
1146;0,1934;-0,0525;-20805,8726;4455,8630;4455,8630;default broker;19005,8428;0,0000;0,0000;4070,3619;4070,3619;-0,0000;COLDPOWER22;2600,0713;0,0000;0,0000;556,8409;556,8409;-0,0000;Mertacor22;-42411,7866;0,0000;0,0000;-9083,0659;-9083,0659;-0,0000
1147;0,1891;-0,0480;18311,0001;543,9180;543,9180;default broker;21097,1381;0,0000;0,0000;-626,6787;626,6787;-0,0000;COLDPOWER22;7109,1393;0,0000;0,0000;-211,1730;211,1730;-0,0000;Mertacor22;-9895,2774;0,0000;0,0000;293,9337;-293,9337;-0,0000
1148;0,1481;-0,0350;23468,7681;271,4846;271,4846;default broker;22174,2649;0,0000;0,0000;-256,5099;256,5099;-0,0000;COLDPOWER22;2242,1515;0,0000;0,0000;-25,9370;25,9370;-0,0000;Mertacor22;-947,6483;0,0000;0,0000;10,9623;-10,9623;-0,0000
1149;0,1443;-0,0362;26739,7768;253,2304;253,2304;default broker;21729,3972;0,0000;0,0000;-205,7813;205,7813;-0,0000;COLDPOWER22;6008,1291;0,0000;0,0000;-56,8981;56,8981;-0,0000;Mertacor22;-997,7495;0,0000;0,0000;9,4489;-9,4489;-0,0000
1150;0,1310;-0,0392;28065,3781;313,0434;313,0434;default broker;21477,5246;0,0000;0,0000;-239,5620;239,5620;-0,0000;COLDPOWER22;5395,0992;0,0000;0,0000;-60,1774;60,1774;-0,0000;Mertacor22;1192,7543;0,0000;0,0000;-13,3041;13,3041;-0,0000
1151;0,1284;-0,0418;27124,5010;399,2972;399,2972;default broker;21025,6106;0,0000;0,0000;-309,5160;309,5160;-0,0000;COLDPOWER22;5537,1814;0,0000;0,0000;-81,5123;81,5123;-0,0000;Mertacor22;561,7091;0,0000;0,0000;-8,2689;8,2689;-0,0000
1152;0,1149;-0,0492;25455,6225;603,7106;603,7106;default broker;19636,8306;0,0000;0,0000;-465,7109;465,7109;-0,0000;COLDPOWER22;2866,0568;0,0000;0,0000;-67,9720;67,9720;-0,0000;Mertacor22;2952,7351;0,0000;0,0000;-70,0276;70,0276;-0,0000
1153;0,1048;-0,0491;18440,3677;564,6150;564,6150;default broker;18028,4977;0,0000;0,0000;-552,0042;552,0042;-0,0000;COLDPOWER22;2348,5905;0,0000;0,0000;-71,9101;71,9101;-0,0000;Mertacor22;-1936,7205;0,0000;0,0000;59,2993;-59,2993;-0,0000
1154;0,1046;-0,0492;26362,4631;601,7607;601,7607;default broker;16917,9237;0,0000;0,0000;-386,1757;386,1757;-0,0000;COLDPOWER22;11404,9900;0,0000;0,0000;-260,3351;260,3351;-0,0000;Mertacor22;-1960,4506;0,0000;0,0000;44,7501;-44,7501;-0,0000
1155;0,1047;-0,0491;23966,6560;601,8881;601,8881;default broker;15637,9056;0,0000;0,0000;-392,7235;392,7235;-0,0000;COLDPOWER22;11317,3200;0,0000;0,0000;-284,2182;284,2182;-0,0000;Mertacor22;-2988,5696;0,0000;0,0000;75,0536;-75,0536;-0,0000
1156;0,1085;-0,0492;21838,7071;596,7051;596,7051;default broker;14567,1760;0,0000;0,0000;-398,0230;398,0230;-0,0000;COLDPOWER22;11284,8900;0,0000;0,0000;-308,3402;308,3402;-0,0000;Mertacor22;-4013,3590;0,0000;0,0000;109,6581;-109,6581;-0,0000
1157;0,1159;-0,0406;9972,0399;305,9035;305,9035;default broker;13816,2956;0,0000;0,0000;-423,8303;423,8303;-0,0000;COLDPOWER22;-2447,2158;0,0000;0,0000;75,0711;-75,0711;-0,0000;Mertacor22;-1397,0399;0,0000;0,0000;42,8558;-42,8558;-0,0000
1158;0,1157;-0,0522;16700,2740;592,5104;592,5104;default broker;11862,5450;0,0000;0,0000;-420,8722;420,8722;-0,0000;COLDPOWER22;6908,6300;0,0000;0,0000;-245,1118;245,1118;-0,0000;Mertacor22;-2070,9010;0,0000;0,0000;73,4737;-73,4737;-0,0000
1159;0,1220;-0,0522;1610,9971;81,4850;81,4850;default broker;9840,3743;0,0000;0,0000;-497,7309;497,7309;-0,0000;COLDPOWER22;-5468,3753;0,0000;0,0000;276,5930;-276,5930;-0,0000;Mertacor22;-2761,0018;0,0000;0,0000;139,6528;-139,6528;-0,0000
1160;0,1226;-0,0524;349,8861;18,2195;18,2195;default broker;8317,0293;0,0000;0,0000;-433,0894;433,0894;-0,0000;COLDPOWER22;-10491,7046;0,0000;0,0000;546,3304;-546,3304;-0,0000;Mertacor22;2524,5614;0,0000;0,0000;-131,4605;131,4605;-0,0000
1161;0,1564;-0,0533;-19983,5343;3525,1526;3525,1526;default broker;7931,2799;0,0000;0,0000;1399,1005;1399,1005;-0,0000;COLDPOWER22;-12849,5106;0,0000;0,0000;-2266,6904;-2266,6904;-0,0000;Mertacor22;-15065,3036;0,0000;0,0000;-2657,5627;-2657,5627;-0,0000
1162;0,1394;-0,0569;-22997,3391;3735,1014;3735,1014;default broker;7927,4502;0,0000;0,0000;1287,5329;1287,5329;-0,0000;COLDPOWER22;-13369,1373;0,0000;0,0000;-2171,3418;-2171,3418;-0,0000;Mertacor22;-17555,6520;0,0000;0,0000;-2851,2925;-2851,2925;-0,0000
1163;0,1393;-0,0569;-18159,2662;2859,1808;2859,1808;default broker;8516,9133;0,0000;0,0000;1340,9900;1340,9900;-0,0000;COLDPOWER22;-17451,5174;0,0000;0,0000;-2747,7456;-2747,7456;-0,0000;Mertacor22;-9224,6621;0,0000;0,0000;-1452,4252;-1452,4252;-0,0000
1164;0,1412;-0,0580;-16931,1119;2677,3455;2677,3455;default broker;9365,1756;0,0000;0,0000;1480,9311;1480,9311;-0,0000;COLDPOWER22;-9261,3171;0,0000;0,0000;-1464,5078;-1464,5078;-0,0000;Mertacor22;-17034,9705;0,0000;0,0000;-2693,7688;-2693,7688;-0,0000
1165;0,1410;-0,0579;-21523,2050;3497,9628;3497,9628;default broker;12042,2347;0,0000;0,0000;1957,1104;1957,1104;-0,0000;COLDPOWER22;-13448,1463;0,0000;0,0000;-2185,6000;-2185,6000;-0,0000;Mertacor22;-20117,2933;0,0000;0,0000;-3269,4733;-3269,4733;-0,0000
1166;0,1573;-0,0575;-8996,8093;1495,8139;1495,8139;default broker;13838,6952;0,0000;0,0000;2300,8282;2300,8282;-0,0000;COLDPOWER22;-10817,0409;0,0000;0,0000;-1798,4465;-1798,4465;-0,0000;Mertacor22;-12018,4636;0,0000;0,0000;-1998,1956;-1998,1956;-0,0000
1167;0,1306;-0,0558;12094,0243;528,1968;528,1968;default broker;16293,5813;0,0000;0,0000;-711,6091;711,6091;-0,0000;COLDPOWER22;-9777,5533;0,0000;0,0000;427,0268;-427,0268;-0,0000;Mertacor22;5577,9962;0,0000;0,0000;-243,6145;243,6145;-0,0000
1168;0,1500;-0,0557;17005,2744;657,7775;657,7775;default broker;18578,7282;0,0000;0,0000;-718,6399;718,6399;-0,0000;COLDPOWER22;-3620,9611;0,0000;0,0000;140,0616;-140,0616;-0,0000;Mertacor22;2047,5073;0,0000;0,0000;-79,1992;79,1992;-0,0000
1169;0,1242;-0,0350;29726,1752;157,8860;157,8860;default broker;19305,4732;0,0000;0,0000;-102,5380;102,5380;-0,0000;COLDPOWER22;6993,5700;0,0000;0,0000;-37,1453;37,1453;-0,0000;Mertacor22;3427,1320;0,0000;0,0000;-18,2027;18,2027;-0,0000
1170;0,1305;-0,0533;27607,2072;710,2265;710,2265;default broker;20231,7902;0,0000;0,0000;-520,4856;520,4856;-0,0000;COLDPOWER22;6728,4100;0,0000;0,0000;-173,0959;173,0959;-0,0000;Mertacor22;647,0069;0,0000;0,0000;-16,6450;16,6450;-0,0000
1171;0,1598;-0,0377;31781,4453;187,2411;187,2411;default broker;21584,7871;0,0000;0,0000;-127,1673;127,1673;-0,0000;COLDPOWER22;4165,0262;0,0000;0,0000;-24,5384;24,5384;-0,0000;Mertacor22;6031,6321;0,0000;0,0000;-35,5355;35,5355;-0,0000
1172;0,1350;-0,0525;30879,1216;666,1887;666,1887;default broker;22292,3690;0,0000;0,0000;-480,9374;480,9374;-0,0000;COLDPOWER22;11335,3900;0,0000;0,0000;-244,5506;244,5506;-0,0000;Mertacor22;-2748,6374;0,0000;0,0000;59,2993;-59,2993;-0,0000
1173;0,1276;-0,0517;34091,8199;601,4446;601,4446;default broker;21812,7859;0,0000;0,0000;-384,8190;384,8190;-0,0000;COLDPOWER22;3910,3395;0,0000;0,0000;-68,9858;68,9858;-0,0000;Mertacor22;8368,6945;0,0000;0,0000;-147,6397;147,6397;-0,0000
1174;0,1188;-0,0524;22376,8776;672,6647;672,6647;default broker;21049,7793;0,0000;0,0000;-632,7712;632,7712;-0,0000;COLDPOWER22;4122,3732;0,0000;0,0000;-123,9214;123,9214;-0,0000;Mertacor22;-2795,2749;0,0000;0,0000;84,0279;-84,0279;-0,0000
1175;0,1047;-0,0410;29304,6371;342,8161;342,8161;default broker;20467,9074;0,0000;0,0000;-239,4409;239,4409;-0,0000;COLDPOWER22;6973,9600;0,0000;0,0000;-81,5839;81,5839;-0,0000;Mertacor22;1862,7696;0,0000;0,0000;-21,7913;21,7913;-0,0000
1176;0,1082;-0,0376;30678,9661;212,8178;212,8178;default broker;19974,4103;0,0000;0,0000;-138,5611;138,5611;-0,0000;COLDPOWER22;4652,3850;0,0000;0,0000;-32,2733;32,2733;-0,0000;Mertacor22;6052,1708;0,0000;0,0000;-41,9835;41,9835;-0,0000
1177;0,1045;-0,0359;22225,5065;304,7176;304,7176;default broker;18321,8654;0,0000;0,0000;-251,1977;251,1977;-0,0000;COLDPOWER22;1788,3040;0,0000;0,0000;-24,5181;24,5181;-0,0000;Mertacor22;2115,3371;0,0000;0,0000;-29,0018;29,0018;-0,0000
1178;0,1066;-0,0478;25997,3480;567,1430;567,1430;default broker;17655,0166;0,0000;0,0000;-385,1516;385,1516;-0,0000;COLDPOWER22;3413,9259;0,0000;0,0000;-74,4762;74,4762;-0,0000;Mertacor22;4928,4055;0,0000;0,0000;-107,5152;107,5152;-0,0000
1179;0,1170;-0,0476;18026,6243;533,4352;533,4352;default broker;16825,4166;0,0000;0,0000;-497,8897;497,8897;-0,0000;COLDPOWER22;-2495,1097;0,0000;0,0000;73,8341;-73,8341;-0,0000;Mertacor22;3696,3173;0,0000;0,0000;-109,3796;109,3796;-0,0000
1180;0,1123;-0,0492;28127,7650;592,1800;592,1800;default broker;15874,4899;0,0000;0,0000;-334,2091;334,2091;-0,0000;COLDPOWER22;-14,3600;0,0000;0,0000;0,3023;-0,3023;-0,0000;Mertacor22;12267,6350;0,0000;0,0000;-258,2732;258,2732;-0,0000
1181;0,1415;-0,0373;17383,9164;346,4261;346,4261;default broker;15185,1647;0,0000;0,0000;-302,6095;302,6095;-0,0000;COLDPOWER22;-1759,7507;0,0000;0,0000;35,0683;-35,0683;-0,0000;Mertacor22;3958,5024;0,0000;0,0000;-78,8849;78,8849;-0,0000
1182;0,1169;-0,0373;15585,3172;337,9075;337,9075;default broker;12853,1657;0,0000;0,0000;-278,6713;278,6713;-0,0000;COLDPOWER22;364,4400;0,0000;0,0000;-7,9015;7,9015;-0,0000;Mertacor22;2367,7115;0,0000;0,0000;-51,3347;51,3347;-0,0000
1183;0,1316;-0,0353;10016,2968;253,7187;253,7187;default broker;10526,2709;0,0000;0,0000;-266,6367;266,6367;-0,0000;COLDPOWER22;-1788,4903;0,0000;0,0000;45,3035;-45,3035;-0,0000;Mertacor22;1278,5162;0,0000;0,0000;-32,3856;32,3856;-0,0000
1184;0,1423;-0,0373;-47,1141;6,7089;6,7089;default broker;8764,5716;0,0000;0,0000;1248,0446;1248,0446;-0,0000;COLDPOWER22;-10922,2948;0,0000;0,0000;-1555,2969;-1555,2969;-0,0000;Mertacor22;2110,6091;0,0000;0,0000;300,5434;300,5434;-0,0000
1185;0,1445;-0,0350;6511,4941;185,6654;185,6654;default broker;8401,1832;0,0000;0,0000;-239,5470;239,5470;-0,0000;COLDPOWER22;-3194,9574;0,0000;0,0000;91,0994;-91,0994;-0,0000;Mertacor22;1305,2683;0,0000;0,0000;-37,2177;37,2177;-0,0000
1186;0,1379;-0,0351;5782,1566;169,4750;169,4750;default broker;8383,5057;0,0000;0,0000;-245,7206;245,7206;-0,0000;COLDPOWER22;4787,2187;0,0000;0,0000;-140,3134;140,3134;-0,0000;Mertacor22;-7388,5677;0,0000;0,0000;216,5590;-216,5590;-0,0000
1187;0,1362;-0,0529;6944,7460;319,2633;319,2633;default broker;8844,6843;0,0000;0,0000;-406,6071;406,6071;-0,0000;COLDPOWER22;4996,6587;0,0000;0,0000;-229,7060;229,7060;-0,0000;Mertacor22;-6896,5970;0,0000;0,0000;317,0498;-317,0498;-0,0000
1188;0,1415;-0,0525;25492,7962;688,4891;688,4891;default broker;10020,0750;0,0000;0,0000;-270,6142;270,6142;-0,0000;COLDPOWER22;33462,9978;0,0000;0,0000;-903,7420;903,7420;-0,0000;Mertacor22;-17990,2766;0,0000;0,0000;485,8671;-485,8671;-0,0000
1189;0,1250;-0,0522;31725,1960;650,8411;650,8411;default broker;12066,6645;0,0000;0,0000;-247,5471;247,5471;-0,0000;COLDPOWER22;17526,7800;0,0000;0,0000;-359,5612;359,5612;-0,0000;Mertacor22;2131,7514;0,0000;0,0000;-43,7328;43,7328;-0,0000
1190;0,1330;-0,0529;8272,6532;369,3244;369,3244;default broker;13438,5504;0,0000;0,0000;-599,9508;599,9508;-0,0000;COLDPOWER22;-650,9665;0,0000;0,0000;29,0618;-29,0618;-0,0000;Mertacor22;-4514,9307;0,0000;0,0000;201,5646;-201,5646;-0,0000
1191;0,1308;-0,0538;16581,5816;616,3112;616,3112;default broker;15917,9421;0,0000;0,0000;-591,6447;591,6447;-0,0000;COLDPOWER22;-1089,9396;0,0000;0,0000;40,5113;-40,5113;-0,0000;Mertacor22;1753,5790;0,0000;0,0000;-65,1778;65,1778;-0,0000
1192;0,1361;-0,0359;27713,8540;227,4073;227,4073;default broker;17947,7189;0,0000;0,0000;-147,2709;147,2709;-0,0000;COLDPOWER22;2677,9790;0,0000;0,0000;-21,9743;21,9743;-0,0000;Mertacor22;7088,1561;0,0000;0,0000;-58,1622;58,1622;-0,0000
1193;0,2231;-0,0525;-29908,6822;7568,0801;7568,0801;default broker;18638,9023;0,0000;0,0000;4716,3798;4716,3798;-0,0000;COLDPOWER22;2283,8289;0,0000;0,0000;577,8991;577,8991;-0,0000;Mertacor22;-50831,4134;0,0000;0,0000;-12862,3591;-12862,3591;-0,0000
1194;0,1348;-0,0360;31412,4339;143,0280;143,0280;default broker;20149,6283;0,0000;0,0000;-91,7459;91,7459;-0,0000;COLDPOWER22;5074,1600;0,0000;0,0000;-23,1038;23,1038;-0,0000;Mertacor22;6188,6456;0,0000;0,0000;-28,1783;28,1783;-0,0000
1195;0,1314;-0,0549;29953,7529;746,7959;746,7959;default broker;21036,5780;0,0000;0,0000;-524,4762;524,4762;-0,0000;COLDPOWER22;5019,1700;0,0000;0,0000;-125,1361;125,1361;-0,0000;Mertacor22;3898,0049;0,0000;0,0000;-97,1836;97,1836;-0,0000
1196;0,1384;-0,0523;32540,2200;641,4841;641,4841;default broker;22260,5999;0,0000;0,0000;-438,8360;438,8360;-0,0000;COLDPOWER22;7061,4200;0,0000;0,0000;-139,2058;139,2058;-0,0000;Mertacor22;3218,2001;0,0000;0,0000;-63,4422;63,4422;-0,0000
1197;0,1211;-0,0522;35082,4730;600,4619;600,4619;default broker;22340,2447;0,0000;0,0000;-382,3695;382,3695;-0,0000;COLDPOWER22;7083,6500;0,0000;0,0000;-121,2418;121,2418;-0,0000;Mertacor22;5658,5782;0,0000;0,0000;-96,8507;96,8507;-0,0000
1198;0,1282;-0,0491;17036,1714;545,8839;545,8839;default broker;22401,1212;0,0000;0,0000;-717,7911;717,7911;-0,0000;COLDPOWER22;-2715,3035;0,0000;0,0000;87,0055;-87,0055;-0,0000;Mertacor22;-2649,6464;0,0000;0,0000;84,9017;-84,9017;-0,0000
1199;0,1194;-0,0490;27993,1186;586,9605;586,9605;default broker;21749,8760;0,0000;0,0000;-456,0520;456,0520;-0,0000;COLDPOWER22;4941,1640;0,0000;0,0000;-103,6065;103,6065;-0,0000;Mertacor22;1302,0787;0,0000;0,0000;-27,3020;27,3020;-0,0000
1200;0,0998;-0,0454;29513,1759;468,5252;468,5252;default broker;20532,6689;0,0000;0,0000;-325,9586;325,9586;-0,0000;COLDPOWER22;5087,8100;0,0000;0,0000;-80,7696;80,7696;-0,0000;Mertacor22;3892,6970;0,0000;0,0000;-61,7970;61,7970;-0,0000
1201;0,1129;-0,0496;27502,8139;608,4649;608,4649;default broker;18926,8458;0,0000;0,0000;-418,7324;418,7324;-0,0000;COLDPOWER22;5049,3200;0,0000;0,0000;-111,7098;111,7098;-0,0000;Mertacor22;3526,6481;0,0000;0,0000;-78,0226;78,0226;-0,0000
1202;0,1054;-0,0403;17998,1379;401,4148;401,4148;default broker;17857,2889;0,0000;0,0000;-398,2735;398,2735;-0,0000;COLDPOWER22;-4543,0511;0,0000;0,0000;101,3243;-101,3243;-0,0000;Mertacor22;4683,9002;0,0000;0,0000;-104,4656;104,4656;-0,0000
1203;0,1071;-0,0391;21857,0215;375,8822;375,8822;default broker;16957,2669;0,0000;0,0000;-291,6196;291,6196;-0,0000;COLDPOWER22;-1492,6699;0,0000;0,0000;25,6699;-25,6699;-0,0000;Mertacor22;6392,4246;0,0000;0,0000;-109,9326;109,9326;-0,0000
1204;0,1095;-0,0399;16728,4698;388,4299;388,4299;default broker;15794,9284;0,0000;0,0000;-366,7533;366,7533;-0,0000;COLDPOWER22;-4321,5943;0,0000;0,0000;100,3461;-100,3461;-0,0000;Mertacor22;5255,1358;0,0000;0,0000;-122,0226;122,0226;-0,0000
1205;0,1192;-0,0425;10831,0755;342,6902;342,6902;default broker;15004,5199;0,0000;0,0000;-474,7360;474,7360;-0,0000;COLDPOWER22;-6290,0775;0,0000;0,0000;199,0151;-199,0151;-0,0000;Mertacor22;2116,6331;0,0000;0,0000;-66,9693;66,9693;-0,0000
1206;0,1313;-0,0371;12393,9309;306,3240;306,3240;default broker;12624,4705;0,0000;0,0000;-312,0219;312,0219;-0,0000;COLDPOWER22;-2377,8294;0,0000;0,0000;58,7696;-58,7696;-0,0000;Mertacor22;2147,2898;0,0000;0,0000;-53,0716;53,0716;-0,0000
1207;0,1182;-0,0522;17586,4851;609,5619;609,5619;default broker;9988,6043;0,0000;0,0000;-346,2132;346,2132;-0,0000;COLDPOWER22;10011,0400;0,0000;0,0000;-346,9908;346,9908;-0,0000;Mertacor22;-2413,1592;0,0000;0,0000;83,6421;-83,6421;-0,0000
1208;0,1402;-0,0352;24023,3057;269,3107;269,3107;default broker;8381,7552;0,0000;0,0000;-93,9628;93,9628;-0,0000;COLDPOWER22;11957,9306;0,0000;0,0000;-134,0531;134,0531;-0,0000;Mertacor22;3683,6199;0,0000;0,0000;-41,2948;41,2948;-0,0000
1209;0,1321;-0,0371;20060,9086;341,6808;341,6808;default broker;8059,4904;0,0000;0,0000;-137,2706;137,2706;-0,0000;COLDPOWER22;25576,6636;0,0000;0,0000;-435,6261;435,6261;-0,0000;Mertacor22;-13575,2455;0,0000;0,0000;231,2159;-231,2159;-0,0000
1210;0,1265;-0,0358;32230,9022;116,4319;116,4319;default broker;8087,3987;0,0000;0,0000;-29,2152;29,2152;-0,0000;COLDPOWER22;21252,2891;0,0000;0,0000;-76,7724;76,7724;-0,0000;Mertacor22;2891,2144;0,0000;0,0000;-10,4443;10,4443;-0,0000
1211;0,1311;-0,0358;27955,0175;220,3020;220,3020;default broker;8705,7182;0,0000;0,0000;-68,6062;68,6062;-0,0000;COLDPOWER22;25944,3400;0,0000;0,0000;-204,4567;204,4567;-0,0000;Mertacor22;-6695,0407;0,0000;0,0000;52,7609;-52,7609;-0,0000
1212;0,1427;-0,0533;29982,4353;700,1168;700,1168;default broker;9681,0491;0,0000;0,0000;-226,0612;226,0612;-0,0000;COLDPOWER22;23083,4539;0,0000;0,0000;-539,0194;539,0194;-0,0000;Mertacor22;-2782,0677;0,0000;0,0000;64,9638;-64,9638;-0,0000
1213;0,1263;-0,0519;65215,1693;-865,2678;-865,2678;default broker;11772,1777;0,0000;0,0000;156,1920;-156,1920;-0,0000;COLDPOWER22;49206,2700;0,0000;0,0000;652,8635;-652,8635;-0,0000;Mertacor22;4236,7217;0,0000;0,0000;56,2124;-56,2124;-0,0000
1214;0,1315;-0,0554;46763,5993;402,0246;402,0246;default broker;13756,6154;0,0000;0,0000;-118,2650;118,2650;-0,0000;COLDPOWER22;22587,4446;0,0000;0,0000;-194,1833;194,1833;-0,0000;Mertacor22;10419,5393;0,0000;0,0000;-89,5763;89,5763;-0,0000
1215;0,1477;-0,0554;35917,7661;700,7348;700,7348;default broker;15941,9633;0,0000;0,0000;-311,0185;311,0185;-0,0000;COLDPOWER22;14600,1530;0,0000;0,0000;-284,8405;284,8405;-0,0000;Mertacor22;5375,6498;0,0000;0,0000;-104,8758;104,8758;-0,0000
1216;0,1394;-0,0550;24566,8465;747,6466;747,6466;default broker;17628,3363;0,0000;0,0000;-536,4859;536,4859;-0,0000;COLDPOWER22;7450,4322;0,0000;0,0000;-226,7401;226,7401;-0,0000;Mertacor22;-511,9221;0,0000;0,0000;15,5794;-15,5794;-0,0000
1217;0,1588;-0,0586;15261,3343;661,9443;661,9443;default broker;19781,7445;0,0000;0,0000;-858,0123;858,0123;-0,0000;COLDPOWER22;-1904,5308;0,0000;0,0000;82,6070;-82,6070;-0,0000;Mertacor22;-2615,8795;0,0000;0,0000;113,4610;-113,4610;-0,0000
1218;0,1386;-0,0397;17498,3290;388,9139;388,9139;default broker;19913,4623;0,0000;0,0000;-442,5921;442,5921;-0,0000;COLDPOWER22;-5722,1471;0,0000;0,0000;127,1791;-127,1791;-0,0000;Mertacor22;3307,0138;0,0000;0,0000;-73,5009;73,5009;-0,0000
1219;0,1297;-0,0554;24251,8751;754,8622;754,8622;default broker;21550,9531;0,0000;0,0000;-670,7935;670,7935;-0,0000;COLDPOWER22;-45,7000;0,0000;0,0000;1,4225;-1,4225;-0,0000;Mertacor22;2746,6220;0,0000;0,0000;-85,4912;85,4912;-0,0000
1220;0,1412;-0,0552;25554,6345;756,4135;756,4135;default broker;22592,4244;0,0000;0,0000;-668,7325;668,7325;-0,0000;COLDPOWER22;-2366,0520;0,0000;0,0000;70,0348;-70,0348;-0,0000;Mertacor22;5328,2621;0,0000;0,0000;-157,7158;157,7158;-0,0000
